XGB,Hist,Light,HistLight,All,Real
49.01523209,49.89553547,49.38664986,49.64109266,49.43247247,46.04
61.4519577,59.11995258,62.15635901,60.6381558,60.9094231,71.02
44.66109085,45.34220994,42.569234,43.95572197,44.19084493,44.17
55.02371597,54.91549406,53.14296864,54.02923135,54.36072623,52.23
55.01044083,54.27234417,54.35293387,54.31263902,54.54523962,49.98
52.71065903,50.77136865,52.64788822,51.70962844,52.0433053,57.01
52.34645081,50.28404999,54.1713546,52.2277023,52.26728513,45.94
51.01199722,52.64480598,49.58777275,51.11628937,51.08152532,52.54
54.93530655,54.84829721,57.995828,56.4220626,55.92647725,57.01
55.47319412,56.67593681,54.18662346,55.43128014,55.44525147,57.42
61.61753082,56.18316626,60.09301236,58.13808931,59.29790315,51.4
58.87641525,59.72491374,61.03917756,60.38204565,59.88016885,56.61
59.40196609,61.07935183,59.97688586,60.52811884,60.15273459,56.61
50.73882294,50.40073437,50.4490943,50.42491433,50.52955053,52.6
57.71003723,60.04676486,59.45501493,59.7508899,59.07060567,57.42
44.52577591,45.96770802,47.60089785,46.78430293,46.03146059,49.14
55.08372879,55.05649424,55.17375785,55.11512605,55.10466029,51.32
55.29069519,55.40824827,55.19390945,55.30107886,55.29761764,52.54
58.62555695,60.68478387,60.71667123,60.70072755,60.00900401,56.61
54.6833992,54.83301806,57.04624182,55.93962994,55.52088636,55.14
48.3233223,52.00075828,44.63378976,48.31727402,48.31929011,52.37
52.10752487,52.0089185,52.16146325,52.08519088,52.09263554,52.54
58.67798996,60.27733436,57.85332094,59.06532765,58.93621509,57.42
56.81840897,57.35589397,58.70257345,58.02923371,57.62562546,56.61
47.98485947,47.37580168,47.07787556,47.22683862,47.47951224,55.14
47.61388397,46.87948457,45.65381012,46.26664735,46.71572622,52.54
52.28290939,50.85739372,50.25995206,50.55867289,51.13341839,49.98
59.14407349,59.15434379,58.45870712,58.80652546,58.91904147,56.82
42.13477325,42.84236347,44.48974092,43.66605219,43.15562588,44.58
46.49056244,45.49372771,49.54816621,47.52094696,47.17748545,47.06
52.67919159,54.64885758,52.42775348,53.53830553,53.25193422,69.09
55.32525635,57.9200374,53.21809425,55.56906582,55.487796,57.42
49.47167969,49.49375794,50.31231865,49.90303829,49.75925209,45.94
59.25162506,56.91378255,56.60041947,56.75710101,57.58860903,61.59
47.22193527,44.70432984,42.09885314,43.40159149,44.67503942,44.17
46.53349304,45.55400481,47.30692088,46.43046285,46.46480625,34.15
55.68801498,56.25213198,54.49498949,55.37356074,55.47837882,51.32
42.31495285,43.72869773,47.15798155,45.44333964,44.40054404,38.22
53.35765076,52.81286068,53.301718,53.05728934,53.15740981,52.23
51.24424744,53.19093377,52.26503662,52.7279852,52.23340594,51.4
59.62464905,53.88180926,56.13372526,55.00776726,56.54672786,61.59
49.21938324,48.10699377,47.13641289,47.62170333,48.1542633,49.98
52.61355972,53.87066618,51.81505006,52.84285812,52.76642532,69.09
51.19292831,51.01667371,46.3086613,48.66266751,49.50608778,46.04
53.26562119,54.55826283,51.76301959,53.16064121,53.19563453,46.04
49.31818771,54.3932585,49.13413402,51.76369626,50.94852675,60.65
51.85688782,52.82629999,53.01150533,52.91890266,52.56489771,52.16
47.25994873,44.69336352,43.50265793,44.09801072,45.15199006,47.06
59.22490311,59.74393478,60.58009971,60.16201725,59.84964587,59.96
53.24290466,53.92079815,53.94020894,53.93050355,53.70130392,54.55
50.67721939,52.43263607,49.41346069,50.92304838,50.84110538,52.6
59.98485565,59.49136691,59.16425888,59.3278129,59.54682715,59.96
52.44652557,51.83999433,51.4825072,51.66125077,51.92300904,52.54
59.98322678,60.15304953,59.73209484,59.94257218,59.95612371,59.96
52.31480408,52.65065541,52.77647913,52.71356727,52.58064621,52.6
56.29354477,55.36730646,53.93507956,54.65119301,55.1986436,57.8
59.88315964,59.98246571,58.96917575,59.47582073,59.61160036,59.96
60.35497665,59.74512346,60.47480702,60.10996524,60.19163571,59.96
57.93331909,59.29518541,56.09673143,57.69595842,57.77507865,51.32
51.46000671,53.53746286,50.26500803,51.90123544,51.7541592,52.6
55.30760574,51.6473097,52.97459026,52.31094998,53.30983523,52.37
48.21860123,47.62679071,48.67844252,48.15261661,48.17461148,46.04
59.55151367,60.05755178,59.96215614,60.00985396,59.85707386,59.96
59.52279663,57.9820148,64.05579107,61.01890294,60.52020084,59.96
52.81412888,51.24730992,51.27632488,51.2618174,51.77925456,55.14
59.92370605,59.48765963,59.13215709,59.30990836,59.51450759,59.96
59.96530914,59.79347344,58.94869862,59.37108603,59.5691604,59.96
56.16942596,54.89019881,55.81025001,55.35022441,55.6232916,59.26
45.28191376,43.61153572,46.44800053,45.02976813,45.11381667,38.22
59.34069824,59.72505109,60.70776453,60.21640781,59.92450462,59.96
58.10402679,58.98752498,57.89990192,58.44371345,58.33048456,59.5
58.66697311,59.38341736,59.69731733,59.54036735,59.24923593,59.96
47.80637741,49.10808162,46.69358759,47.9008346,47.86934887,46.04
50.13449097,49.42827416,48.70325991,49.06576703,49.42200834,52.6
43.68933105,45.33228942,46.62585298,45.9790712,45.21582448,45.94
38.71528625,41.9053465,37.19883827,39.55209239,39.27315701,41.36
52.78313065,52.56554103,54.53716825,53.55135464,53.29527997,46.04
51.24533844,50.88006224,49.44351564,50.16178894,50.52297211,47.43
44.05218506,49.0665471,41.45198657,45.25926684,44.85690624,36.05
53.99596405,50.83063252,53.79104777,52.31084014,52.87254811,57.01
51.38325119,52.94879967,50.77340717,51.86110342,51.70181934,52.6
52.34359741,52.67792863,52.64025187,52.65909025,52.55392597,52.54
52.14445496,52.31805532,52.48617034,52.40211283,52.31622687,52.54
47.42590714,46.21150906,43.45099306,44.83125106,45.69613642,47.06
51.95287704,52.59884675,50.86803429,51.73344052,51.80658603,57.8
52.14093399,51.15087074,52.61352338,51.88219706,51.9684427,46.04
51.71050262,51.65771985,50.70459302,51.18115643,51.35760516,52.54
48.8231163,50.28171463,47.75831858,49.0200166,48.95438317,49.98
53.23134613,53.32021998,51.28426471,52.30224235,52.61194361,52.54
43.71094513,42.52456568,42.68154529,42.60305549,42.97235203,45.94
57.00193787,58.95095217,55.13637024,57.0436612,57.02975342,57.42
65.43452454,63.19041934,65.76259662,64.47650798,64.79584683,71.02
59.7325058,60.08790573,60.44274411,60.26532492,60.08771855,59.96
59.16004562,57.88434791,60.69055287,59.28745039,59.24498214,57.8
57.97718048,59.31159827,57.17445832,58.2430283,58.15441236,57.42
54.32943726,59.34987994,58.28921084,58.81954539,57.32284268,56.61
50.23542023,49.30229023,47.74402395,48.52315709,49.09391147,52.54
51.85639572,51.19269748,51.4883552,51.34052634,51.5124828,52.54
46.51810074,45.46295665,43.72321293,44.59308479,45.23475677,45.94
54.30895996,59.6513072,59.09983332,59.37557026,57.68670016,56.61
59.01242065,60.19406998,57.38573231,58.78990114,58.86407431,57.42
59.23527908,59.58739095,59.40647407,59.49693251,59.4097147,59.96
56.47135544,57.87750123,60.02700366,58.95225244,58.12528678,56.61
55.03748703,54.07692522,56.4259588,55.25144201,55.18012368,55.14
55.15764236,59.59819363,59.88305122,59.74062243,58.21296241,60.92
50.59561539,49.4491176,45.31421253,47.38166506,48.45298184,35.08
55.22635269,54.95282465,57.42585764,56.18934114,55.86834499,55.14
59.16820526,59.74721238,60.56423882,60.1557256,59.82655215,59.96
47.50244904,49.08633396,48.9942843,49.04030913,48.5276891,52.54
49.34509277,49.72408904,51.069238,50.39666352,50.04613994,51.32
51.23439407,51.90767504,51.76548652,51.83658078,51.63585188,52.23
56.79161072,54.08964302,51.67637079,52.88300691,54.18587485,59.5
57.36379623,56.94850412,60.01485619,58.48168015,58.10905218,51.32
46.11641693,46.21645628,46.33333583,46.27489605,46.22206968,44.17
54.45381546,52.9382886,54.02115417,53.47972139,53.80441941,52.54
47.83337784,48.22857134,47.81679644,48.02268389,47.95958187,52.16
45.56226349,47.05136025,47.54234779,47.29685402,46.71865718,45.94
59.49980164,59.73582203,60.351315,60.04356851,59.86231289,59.96
54.25974274,59.74141571,59.5021946,59.62180515,57.83445102,57.42
64.26670837,56.80592876,62.64055505,59.7232419,61.23773073,56.82
52.63898468,52.91320758,52.360842,52.63702479,52.63767809,52.6
51.68958282,52.58072913,52.48111728,52.5309232,52.25047641,52.6
54.05864716,59.88724873,59.53060279,59.70892576,57.82549956,57.42
59.47919083,59.73362858,60.66948791,60.20155825,59.96076911,59.96
53.13696289,52.6544008,51.676823,52.1656119,52.48939556,52.54
54.12782288,50.59860272,53.32125567,51.95992919,52.68256042,59.26
43.83564758,48.47498744,45.62443932,47.04971338,45.97835811,36.05
51.56984711,50.19964568,52.00727182,51.10345875,51.25892153,46.04
57.39522934,57.49826821,58.98354909,58.24090865,57.95901554,58.01
59.28643417,59.75610139,60.32437656,60.04023897,59.78897071,59.96
41.95930862,44.42844091,43.93285487,44.18064789,43.44020147,39.96
48.49773407,50.33778765,48.55472615,49.4462569,49.13008262,52.16
44.20887375,45.03546427,42.61330755,43.82438591,43.95254852,45.94
56.74415588,54.84044918,54.42643439,54.63344178,55.33701315,57.42
54.89949036,53.99343322,54.27564922,54.13454122,54.38952427,55.14
49.87703705,48.45663692,48.98910346,48.72287019,49.10759248,51.4
50.28313446,48.76977395,49.18981231,48.97979313,49.41424024,52.37
59.76029968,59.61567232,60.40272068,60.0091965,59.9262309,59.96
48.48419189,47.44000773,46.7895115,47.11475961,47.57123704,52.16
47.15585709,47.40110235,46.29696088,46.84903162,46.95130677,49.98
42.49005127,44.76167207,47.20556447,45.98361827,44.81909594,45.94
47.35572433,47.42479259,44.70192075,46.06335667,46.49414589,49.98
55.53199005,57.77859873,53.6650995,55.72184912,55.65856276,60.65
48.26158142,48.84632691,50.47471701,49.66052196,49.19420845,60.92
52.88710022,53.58536912,53.5301801,53.55777461,53.33421648,52.16
47.72405624,47.03097042,50.44199156,48.73648099,48.39900608,52.16
59.36390686,58.99507251,59.25504566,59.12505909,59.20467501,61.59
60.70140839,59.96055588,59.29230166,59.62642877,59.98475531,59.96
44.87975311,44.41767797,45.01368569,44.71568183,44.77037226,45.94
59.4361496,59.66139791,60.65093575,60.15616683,59.91616108,59.96
60.05393219,59.35547996,60.31471761,59.83509879,59.90804326,59.96
55.42758942,52.63143764,53.2242423,52.92783997,53.76108979,52.23
55.53763962,56.7161374,57.34321551,57.02967646,56.53233084,57.04
56.83630753,54.213419,53.16153784,53.68747842,54.73708812,56.82
58.58935165,59.28080231,57.58293083,58.43186657,58.48436159,57.42
59.24799728,59.65920447,60.32679251,59.99299849,59.74466475,59.96
40.21979523,43.06913441,40.12436573,41.59675007,41.13776512,44.58
45.25587845,43.95750297,42.46114818,43.20932558,43.89150987,38.22
59.34514236,60.01761977,61.42774798,60.72268387,60.26350337,56.61
57.1751976,56.55430279,56.74786074,56.65108176,56.82578704,56.61
42.62777328,44.05837476,42.31224577,43.18531027,42.99946461,44.58
59.40491867,59.62067515,60.75323212,60.18695364,59.92627531,59.96
55.17937088,52.61162405,56.15664461,54.38413433,54.64921318,51.32
54.20178986,52.8396486,56.01937114,54.42950987,54.3536032,55.14
48.23917389,47.88491132,47.59261654,47.73876393,47.90556725,52.54
44.88175201,45.12224926,43.74469228,44.43347077,44.58289785,49.14
59.68123245,59.88129262,59.18375569,59.53252416,59.58209359,59.96
50.89438629,50.20045533,50.92880121,50.56462827,50.67454761,49.98
51.09888077,49.18256904,48.60223699,48.89240302,49.6278956,52.16
51.03256989,51.98930933,50.90363383,51.44647158,51.30850435,52.54
59.90317535,60.15541238,59.73554317,59.94547778,59.93137697,59.96
50.35293579,49.64283924,49.09935228,49.37109576,49.69837577,52.54
49.17617798,49.70758217,49.84399784,49.77579,49.57591933,47.43
59.58871078,59.66139791,59.64486529,59.6531316,59.631658,59.96
43.99074173,43.32913674,42.62332532,42.97623103,43.31440126,44.17
46.2627449,47.58596716,45.51190668,46.54893692,46.45353958,52.54
53.76066208,54.71504019,53.40857554,54.06180787,53.96142594,52.54
58.13096237,56.25698729,57.77808642,57.01753686,57.38867869,56.82
47.39413071,45.2317584,45.57837539,45.4050669,46.06808817,46.04
56.34492493,59.28220174,60.54317709,59.91268941,58.72343458,52.6
55.24038696,59.72966589,60.08539252,59.90752921,58.35181513,59.96
40.80516434,43.25717817,42.94771887,43.10244852,42.33668712,44.17
55.39009857,55.09783658,54.05269084,54.57526371,54.84687533,52.23
58.36806488,57.72753441,58.18093457,57.95423449,58.09217795,59.5
59.25057602,59.63835355,60.22048616,59.92941985,59.70313857,59.96
59.97504807,59.96285462,59.61919876,59.79102669,59.85236715,59.96
48.82860565,48.0148176,46.30024726,47.15753243,47.71455684,49.98
53.98271942,59.69332153,58.57115214,59.13223683,57.41573103,57.42
48.10946655,47.2247699,45.20596989,46.2153699,46.84673545,49.14
60.07456207,59.84289424,60.80538727,60.32414075,60.24094786,59.96
63.85792542,62.24131616,64.12585964,63.1835879,63.40836707,52.37
58.29873657,59.25401807,56.94940141,58.10170974,58.16738535,57.42
59.31343079,55.63460044,58.42021979,57.02741011,57.789417,69.09
52.81187439,49.64102015,48.17090908,48.90596461,50.20793454,52.37
52.35068512,51.0959528,52.57397315,51.83496297,52.00687035,52.16
49.1791954,50.03041197,46.9139073,48.47215963,48.70783822,52.6
55.19592285,59.41389466,59.73267866,59.57328666,58.11416539,59.96
56.72187424,56.13680422,50.61455523,53.37567973,54.4910779,56.61
50.69065857,50.7763301,48.831958,49.80414405,50.09964889,52.54
59.73327637,60.07527205,60.95326562,60.51426884,60.25393801,59.96
55.12088776,54.07304353,55.06903536,54.57103944,54.75432221,57.01
56.03577042,56.97835039,54.66648945,55.82241992,55.89353675,57.42
45.22494888,44.31043784,44.38153316,44.3459855,44.63897329,44.17
46.1272049,46.63368251,43.49948993,45.06658622,45.42012578,49.14
59.01792145,60.31511076,56.807468,58.56128938,58.71350007,57.42
47.37708664,47.70388611,47.73510025,47.71949318,47.60535767,47.43
50.82776642,51.72281555,49.99053418,50.85667487,50.84703872,52.54
60.58429718,60.4208384,57.93256126,59.17669983,59.64589895,60.93
42.7375145,42.18476196,43.99152967,43.08814582,42.97126871,47.06
56.88832855,56.32995892,55.93670671,56.13333281,56.38499806,46.04
56.01993179,55.32110101,54.68357639,55.0023387,55.3415364,60.92
38.55215073,41.95451971,40.84954002,41.40202987,40.45207015,44.17
59.25834274,60.50140876,62.46442182,61.48291529,60.74139111,56.82
48.97452164,50.935644,47.78265291,49.35914845,49.23093951,46.04
54.77921295,52.53440843,48.53298344,50.53369594,51.94886828,56.61
53.9961586,59.5036029,59.00286664,59.25323477,57.50087605,57.42
59.47549057,60.3001592,63.99763711,62.14889815,61.25776229,56.61
59.21862793,60.19770223,62.10930701,61.15350462,60.50854573,57.04
46.0981636,45.25234436,45.21704655,45.23469546,45.52251817,45.94
50.69369507,52.55389542,52.39814062,52.47601802,51.88191037,59.26
42.22316742,43.75899579,46.12945683,44.94422631,44.03720668,38.22
59.09593201,59.74721238,60.6129345,60.18007344,59.81869296,59.96
55.79781342,55.00910268,54.1546798,54.58189124,54.98719863,56.61
48.67658997,50.48687974,48.43744546,49.4621626,49.20030505,52.6
60.6943512,60.23187572,59.67910485,59.95549028,60.20177725,59.96
41.97712326,43.50890028,46.14377521,44.82633775,43.87659958,41.36
44.02612305,42.94236119,42.50835612,42.72535865,43.15894679,44.17
45.42869949,43.61153572,44.98413082,44.29783327,44.67478868,38.22
58.19618988,59.28615272,57.04051805,58.16333538,58.17428688,57.42
59.16820526,59.74721238,60.50610336,60.12665787,59.80717367,59.96
45.66694641,46.71771753,46.55651365,46.63711559,46.31372586,52.54
50.38345718,50.38384553,50.68046723,50.53215638,50.48258998,45.94
51.56284714,50.79172714,51.58190803,51.18681759,51.31216077,52.54
48.92441559,48.74589108,47.73940203,48.24264655,48.4699029,47.43
51.48535156,50.90763834,51.21502703,51.06133268,51.20267231,60.92
54.05222702,60.41034679,59.21348529,59.81191604,57.8920197,57.42
50.94947433,52.67689851,49.13717295,50.90703573,50.92118193,52.6
